# 1D ASCII output created by CarpetIOASCII
# created on ee by leo on Mar 09 2022 at 23:05:45-0800
# parameter filename: "ConstantDensitySphere.par"
#
# NRPYLEAKAGEET::NRPYLEAKAGEET_OPTICAL_DEPTHS x (nrpyleakageet-nrpyleakageet_optical_depths)
#
# iteration 0   time 0
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:tau_0_nue 14:tau_0_anue 15:tau_0_nux 16:tau_1_nue 17:tau_1_anue 18:tau_1_nux
0	0	0 0 0	400 336 336	0	0.96 0 0	14.1867970344676 9.56204348095977 6.50499000031126 18.3854940884822 15.9275391593265 10.4630762757781
0	0	0 0 0	408 336 336	0	1.08 0 0	1.40453423783681e-05 1.57593899887589e-05 4.8209852017441e-06 2.299399552307e-05 2.45770807796841e-05 7.75440636923847e-06
0	0	0 0 0	416 336 336	0	1.2 0 0	1.35922668177756e-05 1.52510225697667e-05 4.66546955007494e-06 2.22522537320032e-05 2.37842717222749e-05 7.5042642282953e-06
0	0	0 0 0	424 336 336	0	1.32 0 0	1.31391912571831e-05 1.47426551507744e-05 4.50995389840577e-06 2.15105119409364e-05 2.29914626648658e-05 7.25412208735212e-06
0	0	0 0 0	432 336 336	0	1.44 0 0	1.26861156965906e-05 1.42342877317822e-05 4.35443824673661e-06 2.07687701498697e-05 2.21986536074566e-05 7.00397994640894e-06
0	0	0 0 0	440 336 336	0	1.56 0 0	1.2233040135998e-05 1.372592031279e-05 4.19892259506744e-06 2.00270283588029e-05 2.14058445500474e-05 6.75383780546577e-06
0	0	0 0 0	448 336 336	0	1.68 0 0	1.17799645754055e-05 1.32175528937978e-05 4.04340694339828e-06 1.92852865677361e-05 2.06130354926383e-05 6.50369566452259e-06
0	0	0 0 0	456 336 336	0	1.8 0 0	1.1326889014813e-05 1.27091854748056e-05 3.88789129172911e-06 1.85435447766693e-05 1.98202264352291e-05 6.25355352357941e-06
0	0	0 0 0	464 336 336	0	1.92 0 0	1.08738134542205e-05 1.22008180558133e-05 3.73237564005995e-06 1.78018029856026e-05 1.90274173778199e-05 6.00341138263624e-06
0	0	0 0 0	472 336 336	0	2.04 0 0	1.0420737893628e-05 1.16924506368211e-05 3.57685998839078e-06 1.70600611945358e-05 1.82346083204108e-05 5.75326924169306e-06
0	0	0 0 0	480 336 336	0	2.16 0 0	9.96766233303545e-06 1.11840832178289e-05 3.42134433672162e-06 1.6318319403469e-05 1.74417992630016e-05 5.50312710074988e-06
0	0	0 0 0	488 336 336	0	2.28 0 0	9.51458677244292e-06 1.06757157988367e-05 3.26582868505245e-06 1.55765776124022e-05 1.66489902055924e-05 5.25298495980671e-06
0	0	0 0 0	496 336 336	0	2.4 0 0	9.0615112118504e-06 1.01673483798444e-05 3.11031303338329e-06 1.48348358213355e-05 1.58561811481833e-05 5.00284281886353e-06
0	0	0 0 0	504 336 336	0	2.52 0 0	8.60843565125788e-06 9.65898096085222e-06 2.95479738171413e-06 1.40930940302687e-05 1.50633720907741e-05 4.75270067792035e-06
0	0	0 0 0	512 336 336	0	2.64 0 0	8.15536009066536e-06 9.15061354186e-06 2.79928173004496e-06 1.33513522392019e-05 1.4270563033365e-05 4.50255853697718e-06
0	0	0 0 0	520 336 336	0	2.76 0 0	7.70228453007284e-06 8.64224612286778e-06 2.6437660783758e-06 1.26096104481352e-05 1.34777539759558e-05 4.252416396034e-06
0	0	0 0 0	528 336 336	0	2.88 0 0	7.24920896948032e-06 8.13387870387556e-06 2.48825042670663e-06 1.18678686570684e-05 1.26849449185466e-05 4.00227425509082e-06
0	0	0 0 0	536 336 336	0	3 0 0	6.7961334088878e-06 7.62551128488333e-06 2.33273477503747e-06 1.11261268660016e-05 1.18921358611375e-05 3.75213211414765e-06
0	0	0 0 0	544 336 336	0	3.12 0 0	6.34305784829528e-06 7.11714386589111e-06 2.1772191233683e-06 1.03843850749348e-05 1.10993268037283e-05 3.50198997320447e-06
0	0	0 0 0	552 336 336	0	3.24 0 0	5.88998228770276e-06 6.60877644689889e-06 2.02170347169914e-06 9.64264328386806e-06 1.03065177463191e-05 3.2518478322613e-06
0	0	0 0 0	560 336 336	0	3.36 0 0	5.43690672711024e-06 6.10040902790667e-06 1.86618782002997e-06 8.90090149280128e-06 9.51370868890997e-06 3.00170569131812e-06
0	0	0 0 0	568 336 336	0	3.48 0 0	4.98383116651772e-06 5.59204160891445e-06 1.71067216836081e-06 8.15915970173451e-06 8.7208996315008e-06 2.75156355037494e-06
0	0	0 0 0	576 336 336	0	3.6 0 0	4.5307556059252e-06 5.08367418992222e-06 1.55515651669164e-06 7.41741791066774e-06 7.92809057409164e-06 2.50142140943177e-06
0	0	0 0 0	584 336 336	0	3.72 0 0	4.07768004533268e-06 4.57530677093e-06 1.39964086502248e-06 6.67567611960096e-06 7.13528151668248e-06 2.25127926848859e-06
0	0	0 0 0	592 336 336	0	3.84 0 0	3.62460448474016e-06 4.06693935193778e-06 1.24412521335332e-06 5.93393432853419e-06 6.34247245927331e-06 2.00113712754541e-06
0	0	0 0 0	600 336 336	0	3.96 0 0	3.17152892414764e-06 3.55857193294556e-06 1.08860956168415e-06 5.19219253746742e-06 5.54966340186415e-06 1.75099498660224e-06
0	0	0 0 0	608 336 336	0	4.08 0 0	2.71845336355512e-06 3.05020451395333e-06 9.33093910014987e-07 4.45045074640064e-06 4.75685434445499e-06 1.50085284565906e-06
0	0	0 0 0	616 336 336	0	4.2 0 0	2.2653778029626e-06 2.54183709496111e-06 7.77578258345822e-07 3.70870895533387e-06 3.96404528704582e-06 1.25071070471588e-06
0	0	0 0 0	624 336 336	0	4.32 0 0	1.81230224237008e-06 2.03346967596889e-06 6.22062606676658e-07 2.96696716426709e-06 3.17123622963666e-06 1.00056856377271e-06
0	0	0 0 0	632 336 336	0	4.44 0 0	1.35922668177756e-06 1.52510225697667e-06 4.66546955007494e-07 2.22522537320032e-06 2.37842717222749e-06 7.5042642282953e-07
0	0	0 0 0	640 336 336	0	4.56 0 0	9.0615112118504e-07 1.01673483798444e-06 3.11031303338329e-07 1.48348358213355e-06 1.58561811481833e-06 5.00284281886353e-07
0	0	0 0 0	648 336 336	0	4.68 0 0	4.5307556059252e-07 5.08367418992222e-07 1.55515651669165e-07 7.41741791066774e-07 7.92809057409164e-07 2.50142140943177e-07
0	0	0 0 0	656 336 336	0	4.8 0 0	0 0 0 0 0 0
0	0	0 0 0	664 336 336	0	4.92 0 0	0 0 0 0 0 0
0	0	0 0 0	672 336 336	0	5.04 0 0	0 0 0 0 0 0


# iteration 0   time 0
# time level 0
# refinement level 1   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:tau_0_nue 14:tau_0_anue 15:tau_0_nux 16:tau_1_nue 17:tau_1_anue 18:tau_1_nux
0	0	1 0 0	128 336 336	0	-3.12 0 0	6.34305784829528e-06 7.11714386589111e-06 2.1772191233683e-06 1.03843850749348e-05 1.10993268037283e-05 3.50198997320447e-06
0	0	1 0 0	132 336 336	0	-3.06 0 0	6.56959562859154e-06 7.37132757538722e-06 2.25497694920289e-06 1.07552559704682e-05 1.14957313324329e-05 3.62706104367606e-06
0	0	1 0 0	136 336 336	0	-3 0 0	6.7961334088878e-06 7.62551128488333e-06 2.33273477503747e-06 1.11261268660016e-05 1.18921358611375e-05 3.75213211414765e-06
0	0	1 0 0	140 336 336	0	-2.94 0 0	7.02267118918406e-06 7.87969499437944e-06 2.41049260087205e-06 1.1496997761535e-05 1.2288540389842e-05 3.87720318461924e-06
0	0	1 0 0	144 336 336	0	-2.88 0 0	7.24920896948032e-06 8.13387870387556e-06 2.48825042670663e-06 1.18678686570684e-05 1.26849449185466e-05 4.00227425509082e-06
0	0	1 0 0	148 336 336	0	-2.82 0 0	7.47574674977658e-06 8.38806241337167e-06 2.56600825254121e-06 1.22387395526018e-05 1.30813494472512e-05 4.12734532556241e-06
0	0	1 0 0	152 336 336	0	-2.76 0 0	7.70228453007284e-06 8.64224612286778e-06 2.6437660783758e-06 1.26096104481352e-05 1.34777539759558e-05 4.252416396034e-06
0	0	1 0 0	156 336 336	0	-2.7 0 0	7.9288223103691e-06 8.89642983236389e-06 2.72152390421038e-06 1.29804813436685e-05 1.38741585046604e-05 4.37748746650559e-06
0	0	1 0 0	160 336 336	0	-2.64 0 0	8.15536009066536e-06 9.15061354186e-06 2.79928173004496e-06 1.33513522392019e-05 1.4270563033365e-05 4.50255853697718e-06
0	0	1 0 0	164 336 336	0	-2.58 0 0	8.38189787096162e-06 9.40479725135611e-06 2.87703955587954e-06 1.37222231347353e-05 1.46669675620695e-05 4.62762960744877e-06
0	0	1 0 0	168 336 336	0	-2.52 0 0	8.60843565125788e-06 9.65898096085222e-06 2.95479738171413e-06 1.40930940302687e-05 1.50633720907741e-05 4.75270067792035e-06
0	0	1 0 0	172 336 336	0	-2.46 0 0	8.83497343155414e-06 9.91316467034833e-06 3.03255520754871e-06 1.44639649258021e-05 1.54597766194787e-05 4.87777174839194e-06
0	0	1 0 0	176 336 336	0	-2.4 0 0	9.0615112118504e-06 1.01673483798444e-05 3.11031303338329e-06 1.48348358213355e-05 1.58561811481833e-05 5.00284281886353e-06
0	0	1 0 0	180 336 336	0	-2.34 0 0	9.28804899214667e-06 1.04215320893406e-05 3.18807085921787e-06 1.52057067168689e-05 1.62525856768879e-05 5.12791388933512e-06
0	0	1 0 0	184 336 336	0	-2.28 0 0	9.51458677244292e-06 1.06757157988367e-05 3.26582868505245e-06 1.55765776124022e-05 1.66489902055924e-05 5.25298495980671e-06
0	0	1 0 0	188 336 336	0	-2.22 0 0	9.74112455273918e-06 1.09298995083328e-05 3.34358651088704e-06 1.59474485079356e-05 1.7045394734297e-05 5.3780560302783e-06
0	0	1 0 0	192 336 336	0	-2.16 0 0	9.96766233303545e-06 1.11840832178289e-05 3.42134433672162e-06 1.6318319403469e-05 1.74417992630016e-05 5.50312710074988e-06
0	0	1 0 0	196 336 336	0	-2.1 0 0	1.01942001133317e-05 1.1438266927325e-05 3.4991021625562e-06 1.66891902990024e-05 1.78382037917062e-05 5.62819817122147e-06
0	0	1 0 0	200 336 336	0	-2.04 0 0	1.0420737893628e-05 1.16924506368211e-05 3.57685998839078e-06 1.70600611945358e-05 1.82346083204108e-05 5.75326924169306e-06
0	0	1 0 0	204 336 336	0	-1.98 0 0	1.06472756739242e-05 1.19466343463172e-05 3.65461781422537e-06 1.74309320900692e-05 1.86310128491154e-05 5.87834031216465e-06
0	0	1 0 0	208 336 336	0	-1.92 0 0	1.08738134542205e-05 1.22008180558133e-05 3.73237564005995e-06 1.78018029856026e-05 1.90274173778199e-05 6.00341138263624e-06
0	0	1 0 0	212 336 336	0	-1.86 0 0	1.11003512345167e-05 1.24550017653094e-05 3.81013346589453e-06 1.8172673881136e-05 1.94238219065245e-05 6.12848245310783e-06
0	0	1 0 0	216 336 336	0	-1.8 0 0	1.1326889014813e-05 1.27091854748056e-05 3.88789129172911e-06 1.85435447766693e-05 1.98202264352291e-05 6.25355352357941e-06
0	0	1 0 0	220 336 336	0	-1.74 0 0	1.15534267951093e-05 1.29633691843017e-05 3.9656491175637e-06 1.89144156722027e-05 2.02166309639337e-05 6.378624594051e-06
0	0	1 0 0	224 336 336	0	-1.68 0 0	1.17799645754055e-05 1.32175528937978e-05 4.04340694339828e-06 1.92852865677361e-05 2.06130354926383e-05 6.50369566452259e-06
0	0	1 0 0	228 336 336	0	-1.62 0 0	1.20065023557018e-05 1.34717366032939e-05 4.12116476923286e-06 1.96561574632695e-05 2.10094400213428e-05 6.62876673499418e-06
0	0	1 0 0	232 336 336	0	-1.56 0 0	1.2233040135998e-05 1.372592031279e-05 4.19892259506744e-06 2.00270283588029e-05 2.14058445500474e-05 6.75383780546577e-06
0	0	1 0 0	236 336 336	0	-1.5 0 0	1.24595779162943e-05 1.39801040222861e-05 4.27668042090202e-06 2.03978992543363e-05 2.1802249078752e-05 6.87890887593736e-06
0	0	1 0 0	240 336 336	0	-1.44 0 0	1.26861156965906e-05 1.42342877317822e-05 4.35443824673661e-06 2.07687701498697e-05 2.21986536074566e-05 7.00397994640894e-06
0	0	1 0 0	244 336 336	0	-1.38 0 0	1.29126534768868e-05 1.44884714412783e-05 4.43219607257119e-06 2.1139641045403e-05 2.25950581361612e-05 7.12905101688053e-06
0	0	1 0 0	248 336 336	0	-1.32 0 0	1.31391912571831e-05 1.47426551507744e-05 4.50995389840577e-06 2.15105119409364e-05 2.29914626648658e-05 7.25412208735212e-06
0	0	1 0 0	252 336 336	0	-1.26 0 0	1.33657290374793e-05 1.49968388602706e-05 4.58771172424035e-06 2.18813828364698e-05 2.33878671935703e-05 7.37919315782371e-06
0	0	1 0 0	256 336 336	0	-1.2 0 0	1.35922668177756e-05 1.52510225697667e-05 4.66546955007494e-06 2.22522537320032e-05 2.37842717222749e-05 7.5042642282953e-06
0	0	1 0 0	260 336 336	0	-1.14 0 0	1.38188045980719e-05 1.55052062792628e-05 4.74322737590952e-06 2.26231246275366e-05 2.41806762509795e-05 7.62933529876689e-06
0	0	1 0 0	264 336 336	0	-1.08 0 0	1.40453423783681e-05 1.57593899887589e-05 4.8209852017441e-06 2.299399552307e-05 2.45770807796841e-05 7.75440636923847e-06
0	0	1 0 0	268 336 336	0	-1.02 0 0	1.42718801586644e-05 1.6013573698255e-05 4.89874302757868e-06 2.33648664186034e-05 2.49734853083887e-05 7.87947743971006e-06
0	0	1 0 0	272 336 336	0	-0.96 0 0	14.1867970344676 9.56204348095977 6.50499000031126 18.3854940884822 15.9275391593265 10.4630762757781
0	0	1 0 0	276 336 336	0	-0.9 0 0	30.1469276140613 20.3193243499961 13.8230982298558 39.069148606191 33.8459925688472 22.2340282059826
0	0	1 0 0	280 336 336	0	-0.84 0 0	46.0809795492873 31.0590279631259 21.1292487663419 59.7190063033985 51.7351674603726 33.985746554806
0	0	1 0 0	284 336 336	0	-0.78 0 0	60.8643113017868 41.0231351593759 27.9077660966227 78.8775792959831 68.332427745356 44.8887831251957
0	0	1 0 0	288 336 336	0	-0.72 0 0	76.4691203518701 51.5409259166846 35.0629507582455 99.1007521343607 85.8519613471909 56.3976775090848
0	0	1 0 0	292 336 336	0	-0.66 0 0	92.4162116092799 62.2894181577676 42.3750801412608 119.767508241819 103.755775497714 68.1590126485988
0	0	1 0 0	296 336 336	0	-0.6 0 0	107.98679243863 72.7841387666988 49.5145703307444 139.946322753289 121.23688104468 79.6426629569254
0	0	1 0 0	300 336 336	0	-0.54 0 0	123.180862839922 83.0250877434782 56.4814213266962 159.63719566877 138.295277988089 90.8486284340648
0	0	1 0 0	304 336 336	0	-0.48 0 0	138.657316062258 93.4563654443714 63.5777517177968 179.694024781242 155.670706384166 102.262857534595
0	0	1 0 0	308 336 336	0	-0.42 0 0	154.416152105638 104.077971869379 70.8035615040463 200.116810090706 173.363166232911 113.885350258515
0	0	1 0 0	312 336 336	0	-0.36 0 0	169.963201033235 114.5568317513 77.9322617439341 220.265128252427 190.817852492155 125.351645264892
0	0	1 0 0	316 336 336	0	-0.3 0 0	185.343845798431 124.923533635083 84.9846616259664 240.197793655206 208.085716645362 136.695213493201
0	0	1 0 0	320 336 336	0	-0.24 0 0	200.758527778663 135.313176927577 92.0526683993782 260.174569849586 225.391794411168 148.063884926114
0	0	1 0 0	324 336 336	0	-0.18 0 0	216.411470264151 145.863410081041 99.2299234124469 280.460121585178 242.965367465162 159.608278791263
0	0	1 0 0	328 336 336	0	-0.12 0 0	232.000592971446 156.370628093174 106.377915504179 300.662965586517 260.467289995534 171.105604147777
0	0	1 0 0	332 336 336	0	-0.06 0 0	247.39825634416 166.748800681312 113.438118831901 320.617686385097 277.754260955041 182.461723978388
0	0	1 0 0	336 336 336	0	0 0 0	262.851762022794 177.164611518116 120.523927215793 340.644776451148 295.103926122717 193.859028754053
0	0	1 0 0	340 336 336	0	0.06 0 0	247.39825634416 166.748800681312 113.438118831901 320.617686385097 277.754260955041 182.461723978388
0	0	1 0 0	344 336 336	0	0.12 0 0	232.000592971446 156.370628093174 106.377915504179 300.662965586517 260.467289995534 171.105604147777
0	0	1 0 0	348 336 336	0	0.18 0 0	216.411470264151 145.863410081041 99.2299234124468 280.460121585178 242.965367465162 159.608278791263
0	0	1 0 0	352 336 336	0	0.24 0 0	200.758527778663 135.313176927577 92.0526683993782 260.174569849586 225.391794411168 148.063884926114
0	0	1 0 0	356 336 336	0	0.3 0 0	185.343845798431 124.923533635083 84.9846616259664 240.197793655206 208.085716645362 136.695213493201
0	0	1 0 0	360 336 336	0	0.36 0 0	169.963201033235 114.5568317513 77.9322617439341 220.265128252427 190.817852492155 125.351645264892
0	0	1 0 0	364 336 336	0	0.42 0 0	154.416152105638 104.077971869379 70.8035615040463 200.116810090706 173.363166232911 113.885350258515
0	0	1 0 0	368 336 336	0	0.48 0 0	138.657316062258 93.4563654443714 63.5777517177968 179.694024781242 155.670706384166 102.262857534595
0	0	1 0 0	372 336 336	0	0.54 0 0	123.180862839922 83.0250877434782 56.4814213266962 159.63719566877 138.295277988089 90.8486284340648
0	0	1 0 0	376 336 336	0	0.6 0 0	107.98679243863 72.7841387666988 49.5145703307444 139.946322753289 121.23688104468 79.6426629569254
0	0	1 0 0	380 336 336	0	0.66 0 0	92.4162116092799 62.2894181577676 42.3750801412608 119.767508241819 103.755775497714 68.1590126485988
0	0	1 0 0	384 336 336	0	0.72 0 0	76.4691203518701 51.5409259166846 35.0629507582455 99.1007521343607 85.8519613471909 56.3976775090848
